Sub Job,Cost Code Tier 1,Cost Code Tier 2,Cost Type,Budget Code,Budget Code Description,Vendor,Item,Description,Detail Type,Original Budget Amount,Budget Modifications,Approved COs,Pending COs,Committed Costs,Direct Cost Details,Pending Cost Changes,Forecast To Complete,Job to Date Costs Detail,AP Commitment Costs Detail
None,27 - Division 27,27-1000 - Access Control,S - Subcontract,27-1000.S,Card Readers Exterior Doors,"Kenny Glass, Inc.",#001: CE #017 - Frosting Glass,Cost to frost windows per attached markup.,Commitment Change Order,,,,,"$4,400.00",,,,,
None,27 - Division 27,27-1000 - Access Control,S - Subcontract,27-1000.S,Card Readers Exterior Doors,"Kenny Glass, Inc.",#SC-014: Interior Door Lites & Interior Window,Cost to supply & install interior door lites & interior window. ,Commitment Contract,,,,,"$3,050.00",,,,,
None,27 - Division 27,27-1000 - Access Control,S - Subcontract,27-1000.S,Card Readers Exterior Doors,None,,,Automatic Forecast,,,,,,,,$.00,,
None,27 - Division 27,27-1000 - Access Control,S - Subcontract,27-1000.S,Card Readers Exterior Doors,"Kenny Glass, Inc.",,Cost to supply  install interior door lites  interior window.,Direct Cost,,,,,,,,,$250.00,$250.00
None,27 - Division 27,27-1000 - Access Control,S - Subcontract,27-1000.S,Card Readers Exterior Doors,"Kenny Glass, Inc.",,Cost to supply  install interior door lites  interior window.,Direct Cost,,,,,,,,,"$9,465.00","$9,465.00"
None,28 - Division 28,28-4600 - Fire Detection and Alarm,S - Subcontract,28-4600.S,Fire Alarm,None,Original Budget,,Original Budget Amount,"$4,000.00",,,,,,,,,
None,28 - Division 28,28-4600 - Fire Detection and Alarm,S - Subcontract,28-4600.S,Fire Alarm,None,From 28-4600 - Subcontract,CO #2,Budget Modification,,"$-7,500.00",,,,,,,,
None,28 - Division 28,28-4600 - Fire Detection and Alarm,S - Subcontract,28-4600.S,Fire Alarm,None,From 28-4600 - Subcontract,CO #2,Budget Modification,,"$-19,000.00",,,,,,,,
None,28 - Division 28,28-4600 - Fire Detection and Alarm,S - Subcontract,28-4600.S,Fire Alarm,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Added FA & Security,Prime Potential Change Order,,,"$22,500.00",,,,,,,
None,28 - Division 28,28-4600 - Fire Detection and Alarm,S - Subcontract,28-4600.S,Fire Alarm,None,,,Automatic Forecast,,,,,,,,$.00,,
None,28 - Division 28,None,R - Contract Revenue,28.R,Electronic Safety,None,,,Automatic Forecast,,,,,,,,$.00,,
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,None,Original Budget,,Original Budget Amount,$.00,,,,,,,,,
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,None,From 52-2000 - Subcontract,"",Budget Modification,,"$-6,945.79",,,,,,,,
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,None,From 52-2000 - Subcontract,CO #2,Budget Modification,,"$-6,000.00",,,,,,,,
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,None,To 52-2000 - Subcontract,PSR September,Budget Modification,,"$5,181.04",,,,,,,,
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Added Phase 1 & 2 Design,Prime Potential Change Order,,,"$40,975.04",,,,,,,
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,"Schott Design, Inc.",Invoice #PM00004390|001738: Invoice 23601 -  Filing Fees - Goodwill Bart,Invoice 23601 -  Filing Fees - Goodwill Bart,Direct Cost,,,,,,$181.04,,,$181.04,
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,"Schott Design, Inc.",Invoice #PM00004389|001737: Invoice 23561 -  CONSTRUCTION DOCUMENTS - Goodwill Bart,Invoice 23561 -  Reimbursable Expense,Direct Cost,,,,,,$98.21,,,$98.21,
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,"Schott Design, Inc.",Invoice #PM00004389|001737: Invoice 23561 -  CONSTRUCTION DOCUMENTS - Goodwill Bart,Invoice 23561 -  CONSTRUCTION DOCUMENTS,Direct Cost,,,,,,"$11,950.00",,,"$11,950.00",
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,"D. Spencer Engineering, LLC",Invoice #PM00003367|001516: Invoice 5028 - MEP Design (Architectural Services),Invoice 5028 - MEP Design (Architectural Services),Direct Cost,,,,,,"$13,000.00",,,"$13,000.00",
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,None,Expense: ONLINE DOMESTIC WIRE TRANSFER VIA: F121000358/121000358 A/C: EUGENIA BETANCOURT OXFORD RICHMOND CA 94804 US REF:/TIME/13:40 IMAD: 1218MMQFMP2N028256 TRN: 3493174353ES 12/18,ONLINE DOMESTIC WIRE TRANSFER VIA: F121000358/121000358 A/C: EUGENIA BETANCOURT OXFORD RICHMOND CA 94804 US REF:/TIME/13:40 IMAD: 1218MMQFMP2N028256 TRN: 3493174353ES 12/18,Direct Cost,,,,,,"$1,000.00",,,"$1,000.00",
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,"D. Spencer Engineering, LLC",Invoice #PM00002116|001396: Invoice 4985 - Field Survey (Architectural Services),Invoice 4985 - Field Survey (Architectural Services),Direct Cost,,,,,,"$1,800.00",,,"$1,800.00",
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,"Schott Design, Inc.",Invoice #PM00001371|001183: Invoice 23048 -  06 CONSTRUCTION DOCUMENTS,Invoice 23048 -  Filing Fees (State),Direct Cost,,,,,,$181.04,,,$181.04,
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,"Schott Design, Inc.",Invoice #PM00001371|001183: Invoice 23048 -  06 CONSTRUCTION DOCUMENTS,Invoice 23048 -  06 CONSTRUCTION DOCUMENTS,Direct Cost,,,,,,"$5,000.00",,,"$5,000.00",
None,52 - Division 52,52-2000 - Architectural Services,S - Subcontract,52-2000.S,Architectural Services.Subcontract,None,,,Automatic Forecast,,,,,,,,$.00,,
None,52 - Division 52,52-2000 - Architectural Services,X - Expense,52-2000.X,Scott Design - Christian - Spencer Mechanical,None,Original Budget,,Original Budget Amount,$.00,,,,,,,,,
None,52 - Division 52,52-2000 - Architectural Services,X - Expense,52-2000.X,Scott Design - Christian - Spencer Mechanical,None,To 52-2000 - Expense,"",Budget Modification,,$350.00,,,,,,,,
None,52 - Division 52,52-2000 - Architectural Services,X - Expense,52-2000.X,Scott Design - Christian - Spencer Mechanical,Christian Da Silva,Invoice #PM00004101|001655: Bella MD Breakroom plan,Bella MD Breakroom plan,Direct Cost,,,,,,$350.00,,,$350.00,
None,52 - Division 52,52-2000 - Architectural Services,X - Expense,52-2000.X,Scott Design - Christian - Spencer Mechanical,None,,,Automatic Forecast,,,,,,,,$.00,,
None,55 - Division 55,55-0050 - Insurance,E - Equipment,55-0050.E,Insurance,None,Original Budget,,Original Budget Amount,"$1,770.00",,,,,,,,,
None,55 - Division 55,55-0050 - Insurance,E - Equipment,55-0050.E,Insurance,None,From 55-0050 - Equipment,CO #2,Budget Modification,,"$-1,770.00",,,,,,,,
None,55 - Division 55,55-0050 - Insurance,E - Equipment,55-0050.E,Insurance,None,,,Automatic Forecast,,,,,,,,$.00,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,None,Original Budget,,Original Budget Amount,$.00,,,,,,,,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,None,To 55-0050 - Contract Revenue,CO #2,Budget Modification,,"$1,770.00",,,,,,,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,"Goodwill Industries of Central Indiana, Llc",#008: CE #031 - Additional Requests ,Insurance,Markup from Change Orders,,,$56.65,,,,,,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,"Goodwill Industries of Central Indiana, Llc",#006: Smart Displays and TVs,Insurance,Markup from Change Orders,,,$121.25,,,,,,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,"Goodwill Industries of Central Indiana, Llc",#005: RFI #2 Wall SE Vestibule,Insurance,Markup from Change Orders,,,$.00,,,,,,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,"Goodwill Industries of Central Indiana, Llc",#004: CE #017 - Frosting Glass,Insurance,Markup from Change Orders,,,$.00,,,,,,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,"Goodwill Industries of Central Indiana, Llc",#003: CE #016 - Transom Windows,Insurance,Markup from Change Orders,,,$.00,,,,,,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Insurance,Markup from Change Orders,,,"$15,425.61",,,,,,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,"Goodwill Industries of Central Indiana, Llc",#001: CE #002 - 157K to 187K,Insurance,Markup from Change Orders,,,$357.39,,,,,,,
None,55 - Division 55,55-0050 - Insurance,R - Contract Revenue,55-0050.R,Insurance.Contract Revenue,None,,,Automatic Forecast,,,,,,,,"$17,730.90",,
None,55 - Division 55,55-0099 - Unallocated Costs,E - Equipment,55-0099.E,Sales Tax,None,Original Budget,,Original Budget Amount,"$2,962.00",,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,E - Equipment,55-0099.E,Sales Tax,None,From 55-0099 - Equipment,CO #2,Budget Modification,,"$-2,962.00",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,E - Equipment,55-0099.E,Sales Tax,None,,,Automatic Forecast,,,,,,,,$.00,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,Original Budget,,Original Budget Amount,$.00,,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,"$-1,510.00",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-550.00,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-700.00,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,"$-1,200.00",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,"$1,200.00",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,"$-1,200.00",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-.10,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-32.00,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-20.00,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-50.00,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-204.80,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-32.80,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,"$-1,097.23",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-126.00,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-938.70,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-128.02,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,"$-1,510.00",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,$834.58,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,$945.06,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,$634.91,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,$45.60,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-45.60,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,$45.60,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,"$1,838.28",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,$81.76,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,"$2,500.00",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,$860.60,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,$276.97,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,$728.73,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,"$-3,498.75",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-113.05,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-63.52,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-266.67,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,"$4,575.00",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,"$5,270.20",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,To 55-0099 - Contract Revenue,"",Budget Modification,,"$3,084.50",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,"$-2,931.50",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-600.00,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-75.00,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-115.16,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-715.00,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,"$-1,043.25",,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-297.22,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-361.65,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-152.06,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-49.22,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-98.40,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-45.99,,,,,,,,
None,55 - Division 55,55-0099 - Unallocated Costs,R - Contract Revenue,55-0099.R,Unallocated Costs.Contract Revenue,None,From 55-0099 - Contract Revenue,"",Budget Modification,,$-834.58,,,,,,,,
